"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06001433104","Census Tract 4331.04, Alameda County, California",3724,0.192266380236305,0.548872180451128,0.681793770139635,41100,0.516380236305048,96.6
"1400000US06001433200","Census Tract 4332, Alameda County, California",7991,0.114128394443749,0.501313978225504,0.582154924289826,40855,0.407708672256288,91.7
"1400000US06001433300","Census Tract 4333, Alameda County, California",7761,0.162092513851308,0.457930679036207,0.631490787269682,43736,0.237211699523257,95.6
"1400000US06001433400","Census Tract 4334, Alameda County, California",5934,0.208628244017526,0.450792045837546,0.731715537580047,63602,0.183181664981463,98.9
"1400000US06001433500","Census Tract 4335, Alameda County, California",4830,0.156521739130435,0.459420289855072,0.648033126293996,46602,0.268944099378882,93.4
"1400000US06001433600","Census Tract 4336, Alameda County, California",6094,0.116015753199869,0.52937315392189,0.644076140466032,36074,0.264030193633082,97.6
"1400000US06001433700","Census Tract 4337, Alameda County, California",3503,0.0525264059377676,0.541535826434485,0.557236654296317,41929,0.628033114473309,95.6
"1400000US06001433800","Census Tract 4338, Alameda County, California",8179,0.115662061376696,0.539307983861108,0.610343562782736,41994,0.525736642621347,92.7
"1400000US06001433900","Census Tract 4339, Alameda County, California",7685,0.0654521795705921,0.550943396226415,0.472088484059857,32430,0.629407937540664,93
"1400000US06001434000","Census Tract 4340, Alameda County, California",5334,0.0956130483689539,0.532245969253843,0.502062242219723,38808,0.629358830146232,93.2
"1400000US06001435102","Census Tract 4351.02, Alameda County, California",6189,0.136532557763774,0.520439489416707,0.644207464857004,69435,0.433995798998223,97.2
"1400000US06001435103","Census Tract 4351.03, Alameda County, California",7420,0.143800539083558,0.464285714285714,0.690296495956873,87039,0.182614555256065,99.1
"1400000US06001435104","Census Tract 4351.04, Alameda County, California",6117,0.0923655386627432,0.566944580676802,0.646231812980219,44980,0.495667811018473,97
"1400000US06001435200","Census Tract 4352, Alameda County, California",4659,0.168920369177935,0.46941403734707,0.722257995277957,51667,0.471560420691135,96.8
"1400000US06001435300","Census Tract 4353, Alameda County, California",4739,0.1268200042203,0.571850601392699,0.687275796581557,46334,0.502426672293733,94.8
"1400000US06001435400","Census Tract 4354, Alameda County, California",4538,0.128911414720141,0.531070956368444,0.711767298369326,51444,0.507933010136624,95.1
"1400000US06001435500","Census Tract 4355, Alameda County, California",3983,0.141601807682651,0.509917147878484,0.637208134571931,44244,0.528747175495857,89.9
"1400000US06001435601","Census Tract 4356.01, Alameda County, California",5662,0.0634051571882727,0.540091840339103,0.508124337689862,38889,0.699576121511833,94.9
"1400000US06001435602","Census Tract 4356.02, Alameda County, California",5453,0.109847790207225,0.528883183568678,0.581881533101045,47277,0.635246653218412,95.8
"1400000US06001435700","Census Tract 4357, Alameda County, California",5231,0.156757790097496,0.470273370292487,0.547505257121009,42429,0.588224048939017,93.6
"1400000US06001435800","Census Tract 4358, Alameda County, California",5543,0.11690420349991,0.463828251849179,0.614288291538878,47413,0.443442179325275,96.6
"1400000US06001435900","Census Tract 4359, Alameda County, California",5371,0.147086203686464,0.474399553155837,0.625768013405325,51806,0.36399180785701,95.9
"1400000US06001436000","Census Tract 4360, Alameda County, California",5063,0.135097768121667,0.45684376851669,0.648232273355718,49482,0.432747382974521,93.1
"1400000US06001436100","Census Tract 4361, Alameda County, California",5977,0.161284925547934,0.479839384306508,0.604985778818805,57551,0.450393173833027,97.2
"1400000US06001436200","Census Tract 4362, Alameda County, California",4266,0.107360525082044,0.466947960618847,0.482419127988748,43364,0.740037505860291,92.2
"1400000US06001436300","Census Tract 4363, Alameda County, California",9444,0.114675984752224,0.550931808555697,0.560567556120288,52396,0.578780177890724,91.5
"1400000US06001436401","Census Tract 4364.01, Alameda County, California",7173,0.156001672940192,0.488916771225429,0.687578419071518,60884,0.350341558622613,97.7
"1400000US06001436402","Census Tract 4364.02, Alameda County, California",2704,0.277736686390533,0.374630177514793,0.783653846153846,81786,0.297337278106509,96.2
"1400000US06001436500","Census Tract 4365, Alameda County, California",5375,0.0571162790697674,0.642790697674419,0.600744186046512,46525,0.541395348837209,93.5
"1400000US06001436601","Census Tract 4366.01, Alameda County, California",6938,0.0786970308446238,0.54943787835111,0.59051599884693,44126,0.622081291438455,97.1
"1400000US06001436602","Census Tract 4366.02, Alameda County, California",5113,0.0837081947975748,0.565812634461177,0.560727557207119,42946,0.621944064150205,92.4
"1400000US06001436700","Census Tract 4367, Alameda County, California",3265,0.118836140888208,0.531699846860643,0.619908116385911,42292,0.543950995405819,97.8
"1400000US06001436800","Census Tract 4368, Alameda County, California",4382,0.0992697398448197,0.5481515289822,0.649018712916477,46455,0.594020994979461,98
"1400000US06001436900","Census Tract 4369, Alameda County, California",6745,0.076056338028169,0.524240177909563,0.518902891030393,39772,0.631282431430689,94.6
"1400000US06001437000","Census Tract 4370, Alameda County, California",3493,0.154881190953335,0.474663612940166,0.689092470655597,53529,0.496993987975952,94.8
"1400000US06001437101","Census Tract 4371.01, Alameda County, California",7867,0.123808313207067,0.54201093174018,0.678530570738528,51081,0.308376763696454,94.4
"1400000US06001437102","Census Tract 4371.02, Alameda County, California",4521,0.176288431762884,0.486175624861756,0.589250165892502,46049,0.372926343729263,96.2
"1400000US06001437200","Census Tract 4372, Alameda County, California",7489,0.169715582854854,0.484310321805314,0.685271731873414,51238,0.335024702897583,93.8
"1400000US06001437300","Census Tract 4373, Alameda County, California",3277,0.124504119621605,0.528227036924016,0.588037839487336,41589,0.504119621605127,94.1
"1400000US06001437400","Census Tract 4374, Alameda County, California",3485,0.145767575322812,0.475179340028694,0.567862266857963,50239,0.58364418938307,96.2
"1400000US06001437500","Census Tract 4375, Alameda County, California",4531,0.0904877510483337,0.456411388214522,0.446921209446038,44975,0.689251820790113,96.1
"1400000US06001437600","Census Tract 4376, Alameda County, California",3536,0.174773755656109,0.478506787330317,0.634898190045249,45195,0.488122171945701,93.7
"1400000US06001437701","Census Tract 4377.01, Alameda County, California",3773,0.0482374768089054,0.5327325735489,0.453750331301352,38217,0.720116618075802,89.9
"1400000US06001437702","Census Tract 4377.02, Alameda County, California",4295,0.0447031431897555,0.560651920838184,0.367403958090803,32111,0.823748544819558,89
"1400000US06001437800","Census Tract 4378, Alameda County, California",4997,0.136281769061437,0.541324794876926,0.657194316589954,50069,0.419851911146688,98.8
"1400000US06001437900","Census Tract 4379, Alameda County, California",2321,0.100818612666954,0.555794915984489,0.570443774235243,45000,0.646273158121499,94.1
"1400000US06001438000","Census Tract 4380, Alameda County, California",3952,0.0759109311740891,0.52252024291498,0.734058704453441,49818,0.349696356275304,96.6
"1400000US06001438100","Census Tract 4381, Alameda County, California",8307,0.111351871915252,0.474780305766221,0.573853376670278,51869,0.479836282653184,95.4
"1400000US06001438201","Census Tract 4382.01, Alameda County, California",5144,0.144634525660964,0.49805598755832,0.546656298600311,39403,0.6850699844479,96
"1400000US06001438203","Census Tract 4382.03, Alameda County, California",3888,0.196759259259259,0.458590534979424,0.68287037037037,43949,0.267232510288066,97
"1400000US06001438204","Census Tract 4382.04, Alameda County, California",5838,0.192531688934567,0.444330250085646,0.667351832819459,50388,0.389859540938678,97.1
"1400000US06001438300","Census Tract 4383, Alameda County, California",3767,0.158216087071941,0.503849216883462,0.62410406158747,38951,0.412529864613751,93
"1400000US06001438400","Census Tract 4384, Alameda County, California",2757,0.130214000725426,0.492201668480232,0.666666666666667,38359,0.405513239027929,96.7
"1400000US06001440100","Census Tract 4401, Alameda County, California",2799,0.307967131118257,0.445158985351911,0.739192568774562,59583,0.236155769917828,99.5
"1400000US06001440200","Census Tract 4402, Alameda County, California",6125,0.0775510204081633,0.509714285714286,0.524408163265306,48550,0.763755102040816,97.6
"1400000US06001440301","Census Tract 4403.01, Alameda County, California",7596,0.12769878883623,0.520932069510269,0.67509215376514,52969,0.358478146392838,96.1
"1400000US06001440304","Census Tract 4403.04, Alameda County, California",5035,0.187288977159881,0.475273088381331,0.625819265143992,50649,0.222045680238332,98
"1400000US06001440305","Census Tract 4403.05, Alameda County, California",4190,0.206682577565632,0.465155131264916,0.705489260143198,56324,0.189021479713604,97.4
"1400000US06001440306","Census Tract 4403.06, Alameda County, California",4322,0.147154095326238,0.482184173993522,0.64807959278112,48676,0.118232299861175,97.2
"1400000US06001440307","Census Tract 4403.07, Alameda County, California",4748,0.278011794439764,0.385846672283067,0.735678180286436,51827,0.235888795282224,98
"1400000US06001440308","Census Tract 4403.08, Alameda County, California",6171,0.189920596337709,0.5376762275158,0.738129962728893,62730,0.300275482093664,97.3
"1400000US06001440331","Census Tract 4403.31, Alameda County, California",3276,0.121184371184371,0.521672771672772,0.648351648351648,49416,0.267094017094017,97.8
"1400000US06001440332","Census Tract 4403.32, Alameda County, California",3505,0.145506419400856,0.48188302425107,0.704707560627675,86653,0.100142653352354,99.2
"1400000US06001440333","Census Tract 4403.33, Alameda County, California",2982,0.184775318578135,0.494969818913481,0.752850435949027,52744,0.0667337357478203,99.8
"1400000US06001440334","Census Tract 4403.34, Alameda County, California",4414,0.161531490711373,0.495922066153149,0.729950158586316,51529,0.235387403715451,97.6
"1400000US06001440335","Census Tract 4403.35, Alameda County, California",7051,0.0941710395688555,0.627570557367749,0.739327754928379,91012,0.0520493547014608,99.4
"1400000US06001440336","Census Tract 4403.36, Alameda County, California",4437,0.157088122605364,0.551949515438359,0.741942754113139,52572,0.271129141311697,97.8
"1400000US06001441100","Census Tract 4411, Alameda County, California",4625,0.213189189189189,0.389189189189189,0.753945945945946,70085,0.209513513513514,97.6
"1400000US06001441200","Census Tract 4412, Alameda County, California",7277,0.136732169850213,0.486601621547341,0.685447299711419,64462,0.232513398378453,98
"1400000US06001441301","Census Tract 4413.01, Alameda County, California",3301,0.11420781581339,0.546198121781278,0.695243865495304,92159,0.124810663435323,99
"1400000US06001441302","Census Tract 4413.02, Alameda County, California",5937,0.178204480377295,0.478861377800236,0.713491662455786,73250,0.158329122452417,98.3
"1400000US06001441401","Census Tract 4414.01, Alameda County, California",8082,0.138827023014105,0.4850284583024,0.612843355605048,70734,0.111111111111111,99.5
"1400000US06001441402","Census Tract 4414.02, Alameda County, California",5407,0.139078971703348,0.487516182726096,0.715553911596079,81016,0.116330682448678,97.7
"1400000US06001441501","Census Tract 4415.01, Alameda County, California",6546,0.168958142377024,0.472043996333639,0.752520623281393,69439,0.104796822487015,98.6
"1400000US06001441503","Census Tract 4415.03, Alameda County, California",8013,0.0836141270435542,0.513041307874704,0.660426806439536,101804,0.0544115811805816,98.5
"1400000US06001441521","Census Tract 4415.21, Alameda County, California",6175,0.150769230769231,0.451983805668016,0.72663967611336,102784,0.0874493927125506,98
"1400000US06001441522","Census Tract 4415.22, Alameda County, California",5233,0.155742403974775,0.540034397095356,0.649914007261609,84016,0.189184024460157,95.9
"1400000US06001441523","Census Tract 4415.23, Alameda County, California",4418,0.0441376188320507,0.568809416025351,0.660932548664554,103971,0.0878225441376188,97.8
"1400000US06001441524","Census Tract 4415.24, Alameda County, California",4215,0.0771055753262159,0.531909845788849,0.629893238434164,107146,0.0481613285883749,99.5
"1400000US06001441601","Census Tract 4416.01, Alameda County, California",4982,0.160979526294661,0.498594941790446,0.660578081091931,63820,0.258530710558009,98.6
"1400000US06001441602","Census Tract 4416.02, Alameda County, California",8113,0.150129421915444,0.483544927893504,0.633181313940589,57045,0.194872426969062,97.8
"1400000US06001441700","Census Tract 4417, Alameda County, California",8527,0.102497947695555,0.519878034478715,0.651460068019233,74132,0.244400140729448,97.9
"1400000US06001441800","Census Tract 4418, Alameda County, California",7543,0.103937425427549,0.524194617526183,0.688983163197667,64383,0.135489858146626,97.9
"1400000US06001441921","Census Tract 4419.21, Alameda County, California",3909,0.0833972883090304,0.660526988999744,0.749040675364543,76923,0.324379636735738,97
"1400000US06001441923","Census Tract 4419.23, Alameda County, California",6250,0.12688,0.58368,0.69744,64655,0.12192,99.4
